,text,emotion,length
450," 언제인가, 언제나와 다를 것 없이 시덥지 않은 이야기로 휴대 전화를 붙잡고 있다 우울하다는 말을 친구에게 흘린 적이 있었다. 당장 무슨 중증 환자라도 되는 양 나보다 더 나를 걱정하며 기겁을 하는 바람에 웬만한 일이 아니면 우울하다는 말을 입밖으로 꺼내지 않으려 한다. 아니, 그러려고 노력은 한다. 누가 우울증은 현대인의 감기 같은 것이라 했었나. 때때로 나는 우울이라는 단어가 흔하다 못해 범람하는 시대에서 살아가고 있다는 생각을 한다. 트렌드 세터나 얼리 어댑터처럼 세련됨과는 거리가 멀지만 어설프게 SNS를 탐독했던 덕에 대충 이런 것이 유행이구나, 이런 것이 요즈음 물건인가 정도는 꿰고 있다. 우스갯소리로 나는 누구보다 대중적인 인간이라며 너스레를 떨었다. 그래서일까, 나는 쉽게 감기에 걸리고 또 쉽게 우울에 침잠하고 만다. 한때 우울함도 습관이라고 생각했었다. 예민하기 때문에 문장 흉내라고 낼 수 있다고 생각했다. 그래서 이것도 나의 일부려니 받아들이려고도 해 봤다. 그런데 별로 변한 건 없는 것 같다. 나는 왜 우울한가. 나는 왜 또 쉽게 그 구렁텅이에 발을 담그고 마는가. 딱히 불행할 것 없는 삶이었다. 솔직히 감사해야 할 일이 더 많았다. 그렇게까지 부유하지는 않았지만 하고 싶은 것은 다 하며 컸다. 그렇게까지 실패하고 처절하게 절망한 기억도 없다. 부모님 덕택이었다. 지금도 그렇다. 해가 지날수록 나는 패배자에 가까워진다. 스스로 패배자가 되어간다. 달라지지 않아서, 남들은 성장이란 것을 해 보겠다고 발버둥을 치는데, 나는 무엇인가 하는 척 몇 번 휘젓다 말았던 죄로 나는 도태되어 간다. 노력하지 않아서. 부러울 것이 없던 시절로 돌아가고 싶다. 무엇이 부러운지도 모르면서 막연한 열등감에 그만 괴로워하고 싶다. 나는 분명 행복한 것 같은데, 불행할 이유도 없는데 나를 더 우울한 상태로 두고 싶지 않다. 가장 무서운 것은 뭘 어떻게 시작해야 할지 모르겠다는 거다. 머리통 안 여기저기 흩어진 것들을 모아 정리라도 해 보자 싶어 이렇게 일기 비슷한 것을 쓰면서도 잘 모르겠다. 그래도 일단은 써 보겠다. 뭐라도 끄적여 보겠다. 어떤 키워드라도 잡을 수 있었으면 좋겠다. 일단 운동을 시작해야겠다. 그리고 30 분씩 책을 읽어야겠다. 늦은 시간이라도 당장 뭔가 시작하겠다. 집에 가서 설거지부터 시작해야겠다.",슬픔,1143
451," 나는 애매한 시골에 살고있다. 주소지 상으로는 읍면리에 제대로 된 편의점도 잘 없지만 근교 도시랑은 아주 멀지도 않은 시골이다. 다만 근교 도시로 가는 과정이 험난할 뿐이다. 버스는 한 대가 오고, 그마저도 배차간격이 1시간 20분이다. 아니, 1시간 20분이면 다행이지. 임의로 2시간을 쉰 적도 있고 막차는 해가 지기도 전에 끊긴다. 그렇다고 걸어다닐 수도 없다. 걸을만한 거리가 아니기 때문이다. 차를 타면 15분이지만 매일매일 택시를 타다간 내 지갑이 먼저 거덜나고 말 거다. 애매한 시골의 장점은 일단 편의점이 있다는 것이다. 걸어서 30분 거리에 있지만 그게 어딘가. 편의점도 없는 시골이 허다한데 이 정도면 복 받은거라 본다. 배달비 문화가 생기며 우리 동네만 배달비를 5000원으로 올려받는 건 조금 슬프긴 하지만 말이다. 그래서 최근 에어프라이기를 샀더니 굳이 시켜먹을 필요가 없고 아주 좋더라. 가끔 중국집이 그립긴 하다. 여기서 시키면 중국집 음식은 다 불어터져 오기 때문에 맛있게 먹어 본 적이 아주 옛날이던 것 같다. 애매한 시골의 단점은 뭘 하기가 어려운 것 같다. 공부를 하려 해도 학원이 없고, 취업을 하려 해도 일자리가 없다. 취성패나 청년수당같은 제도를 이용하기에도 가는 길이 멀어 괜시리 포기하게 된다. 이건 내 성격 탓도 있겠지만... 여기는 특히나 더 이상한 것이, 광역시 소속인데도 그 소속 광역시보다 옆 광역시가 더 가깝다. 정말 영문을 모르겠다. 하지만 주소지로는 먼 광역시가 소속광역시기에 먼 곳으로 나가야한다. 그러면 뭘 어떻게 빨리 가건 편도 2시간이 걸린다.  처음 가는 곳은 길을 모르기에 조금 더 일찍 나가면 3시간이 걸린다. 모든 활동이 그렇다. 시험도, 학원도, 신청도……. 그러다보면 생각하기를 점점 포기하게 된다. 내가 할 수 있는게 뭐가 있을까. 가끔 도시에서 태어났다면 하는 생각을 한다. 도시가 아니라 아주 근교였다면, 하다못해 버스나 지하철이 근처에 있었다면, 버스가 두 대는 다녔더라면 삶은 아주 크게 바뀌었을지도 모른다. 하지만 그게 아니기 때문에 나는 노력을 해야한다. 돈을 벌고 싶다. 하지만 이 루틴을 크게 바꾸기는 어렵다. 부러워하고, 시간을 손해보고, 포기하고, 납득하고……, 이 모든걸 감당할 만큼 내 정신은 강하지 않은 것 같다. 2020년 02월 06일 씀.",슬픔,1145
452," 오늘은 PM 2시 30분쯤 일어났다. 아무것도 안 하고 티비 보다가 김치전 해먹고 이제부터라도 일기를 써보자 해서 지금 일기를 쓰고 있다. 요즘 큰 고민은 다 놔버리느냐 or  꽃을 피워내느냐 이다. 나는 내 부족함을 잘 알고 있다. 외모, 성격, 학벌 등... 모든 게 부족하고 만족스럽지 않다. 지금은 좀 우울증도 있는것 같다. 입시 실패의 여파가 이제는 나에 대한 혐오로 바뀌었다. 그래서 몇 번 자살할까 생각도 한다. 사실 좀 많이 한다. 매일 매일 그 생각을 하며 살고 있다. 죽으려고 했는데 무서워서 죽진 못했다. 아무튼 요즘 고민이다. 확 다 놓고 이 세상에서 사라지든지 아니면 환골탈태하고 재수 성공해서 대학 붙고 알바하면서 돈 벌고 등록금 내고.. 졸업하고 취직하고... 할 수 있을지 잘 모르겠다. 내가 남들처럼 살 수 있을까? 모르겠다 그냥.. 모르겠다.. 나는 세상을 살아갈 용기가 없다. 나는 너무 못생겼다. 성격도 나쁘다. 속이 좁아서 남 질투도 하고 열등감을 가진다. 나도 쿨해지고 싶다. 남들은 내가 쿨하다고 생각할 수 있으나 나는 쿨한 척 하는 찌질이일 뿐이다! 그런 내가 안쓰럽다. 티가 다 나는 모습이 애처롭다. 그러나 세상은 나를 구원해주지 않는다. 나는 항상 내가 똑똑하다고 생각한다. 남들보다 아는 게 많고 눈치가 빠르며 재주가 좋아 크게 될 사람이라고 생각한다. 하지만 알고있다. 그게 사실이 아니란 걸! 남들이랑 똑같은 지능과 생각을 가진 게 나라는 걸. 아니 어쩌면 난 그들보다 못할지도 모른다. 못생기고 능력 없으니까. 이 세상에는 내가 선택할 수 있는 것과 없는 것이 있다. 내가 선택할 수 없는 것들로 인해 내 가치가 사람들에게 깍인다는 건 좀 슬픈 일 인것 같다. 하지만 그게 세상이다. 내가 선택할 수 없는 것... 외모, 가족, 친구, 돈. 이것들에 의해 좌절한다는 건 슬픈 사실이다. 때때로 그것들은 날 괴롭게 한다. 아니, 나를 자주 괴롭게 한다.... 눈물 많은 성격을 고치고 싶다. 울고 싶지 않은데 멋대로 울게 된다. 나는 울 자격도 없고, 울면 더 못생겨질 뿐인데 말이다. 하지만 가끔은 위로를 받고 싶다.. 나는 나 자신을 깎고, 그게 내 진실된 모습이라 생각하지만 가끔 누군가 나를 따뜻하게 안아주며 ""아니야. 그렇지 않아."" 라고 해주길 바란다... 그럴 일은 없겠지만 말이다.",슬픔,1148
453," 나는 영상, 음성 미디어가 판을 치는 시대에서 아직도 글을 읽는 것을 좋아하는 '활자 중독자'이다. 그런 나에게 책은 마음의 양식이자, 나의 내면에 여러 세계를 구축하는 데에 크게 도움을 주었다.  동네 오프라인 서점을 살리기 위한 명목으로 시행된 도서정가제. 그 때문에 나는 더 이상 종이책을 구매하지 않게 되었다. 사각거리는 종이 넘어가는 소리, 책장으로 꽉 찬 방, 꿉꿉하게 오래 묵은 종이 냄새는 이제 더 이상 찾아볼 수 없게 되었다. 그 후 나는 조금 더 저렴한 가격의 저자책을 구입하게 됐고, 결국 2020년이 되자마자 도서정가제가 전자책에도 반영되면서 나는 겨우 남아있던 소비마저도 줄이게 되었다. 동네서점을 위해 시행된 정책이지만 정작 우리 동네의 서점경제가 살아나고 있다는 생각은 들지 않았다. 도대체 누구를 위한 정책인걸까? 나는 간판 하나, 전단지 하나를 그냥 지나치지 않고 꼼꼼히 다 읽어본다. 그만큼 무언가를 읽는다는 행위 그 자체를 좋아하는 것이다. 그런데 나에게는 이 작은 취미에조차 선택권이 없다.  할인이 없다고 해서 책을 구매할 수 없는 건 아니다. 하지만 그전에 받아오던 혜택들을 모두 거세해버리고 원가 그대로의 소비를 해야 한다면? 당연히 소비는 위축될 수 밖에 없는 것이다. 소비자는 결국 자신에게 합리적인 소비를 하게 되어있다. 내가 생각한 가격보다 저렴하면 구매하고, 너무 높으면 구매를 보류한다. 경제적 개념은 차치하고 그냥 그것이 당연한 논리인 것이다. 물론 정가를 모두 내고 구매하는 사람도 있을 것이다. 당장 나만해도 저번달에 10만원을 그렇게 사용했다. 하지만 이 상황이 계속되면 과연 나는 앞으로도 이 취미를 계속 이어나갈 수 있을까? 나는 그러지 못하리라고 본다. 사실 누군가는 '책을 읽는다'는 행위보다 '읽을 책을 구매한다'는 행위 자체에 집중하고 있을 수도 있다. 입소문을 타고 '그 책이 그렇게나 재미가 있대. 그런데 이번에 합리적인 가격으로 할인행사를 진행한대.' 라는 말을 들으면 '이번 기회에 나도 한 번 구매해둘까?' 라는 생각이 자연스레 드는 것이다. 나도 그렇게 구매한 책이 많았다. 그렇게 중간유통자나 플랫폼이 수익을 얻어가고 수익 중 일부를 작가에게 전달하는 구조인데, 그것 자체가 원천봉쇄되고만 것이다. 나는 하루 빨리 이 제도가 합리적이게 개정되거나 폐지되었으면 좋겠다.",분노,1148
454," 나는 어릴 적 부터 사랑과 관심에 목 메어왔다 가정에 관심없고 집에 들어오기만 하면 엄마와 나에게 폭력과 폭언을 일삼던 아버지 탓 이었을까 초등학교 저학년 쯤 내 인생에서 몇 손가락 안에 꼽는 친한 친구를 만났다 그 친구와 평생 우정을 이어나갈 것 이라고 생각했다 하지만  그것은 나의 만용이었다 어느 날 부터 다른 반 아이가 나와 놀고 있는 내 친구를 자신의 것 이라며 데려갔다 유치할 수도 있지만 그건 내 인생에서 큰 사건이었나보다  그 때 부터 내 친구를 좋아하는 좋아하는 다른 아이들을 경계하고 질투했다 내 친구를 나의 소유물이라고 여겼던 것 같다 몇 년 후 중학교 2학년이 되었을 무렵 친구는 끝끝내 지쳐 버린 것 인지 내 곁을 떠나갔다 그럴 만도 했다 그 친구의 사회활동을 가로막고 질투 하면서 정작 나는 많은 사람들의 사랑을 받고 싶었다 그 친구와의 관계를 끝낸 후 친구들 사이에선 내가 애정 결핍이란 소문이 돌았다  그 일은 나에게 큰 트라우마로 남았다 사람이 무서웠다 학기 초 마다 나에게 친해지고 싶다는 말과 함께 다가오는 친구들이 많았다 하지만 난 친구들이 기준선 이상 다가오는 게 두려웠다 그러다 보니 나에게 친해지고 싶다며 편지를 쓰고, 스킨십을 하고 따라다니던 아이들은 모두 몇달 후에 인사도 안하는 사이가 되어버렸다 나는 나를 향한 혐오를 키워나갔다 나는 '가깝지 않으면 마음에 드는 사람'이라 생각했다 모든 아이들은 재미없고 우울하기만 한 나를 떠나간다고 나의 문제라고 탓 했다 탓 하고 탓 하다 나도 다른 아이들 처럼 행동하자는 결론을 내렸다 그러면 사랑 받을 수 있을 것 이라고 그리고 다가오는 아이들을 거부하지 않는 척 했다 가식적인 연락과 관계들을 이어나갔다 그랬더니 아이들은 나를 좋아해주었다 나를 떠나가지 않았다 고등학교 내내 나는 내 성격이 고쳐졌다고 생각했다 하지만 이런 내 노력에도 불구하고 고등학교 3학년 내 친구들이 나를 떠나갔을 땐 모든게 터져버렸다 잘 하고 있다고 생각했지만 가식과 인내들이 나를 갉아먹었다  내 탓이 아닌 것을 잘 알지만 내 탓만 했다 대학교에 입학하면 친구를 절대 사귀지 않을 것이라 다짐했다 그냥 절에 들어가고 싶은 날들도 있었다 그리고 그 우울들은 아직까지 남아있다 내가 어떤 행동을 하고 어떤 말을 해야 사람들이 나를 좋아해줄 지 아직 해답을 찾지못했다 이런 내가 너무 싫다",슬픔,1149
455," 아침부터 일어나서 머리를 감고 밥을 먹고 잠시 쉬고 있다. 남편이 구워준 고구마가 맛있을 것 같아 기대된다. 요며칠 기다리고 기대하는 것이 있지만  어떠한 조짐도 보이지 않아 마음이 슬펐다. 이  여정은 언제 끝나려나. 나의 무기력함을 느낄 때는 나의 건강에 관한 부분에서다. 슬프고도 또 슬프다. 아주 오랫동안 기다려왔지만 왜 이루어지지 않는 것인지 나는 자꾸만 눈물이 나려고 한다. 이제 포기할 때가 되었나 싶다가도 아니라는 생각이 들어 마음을 고쳐먹는다. 먹는 것도 읽는 것도 자는 것도 바뀐 지가 오래되었다. 좀 쉬고 싶다는 생각도 든다. 아닌 게 아니라 이번에 일이 끝나고 나면 좀 쉬어야겠다는 생각을 한다. 그리고 두렵고도 무서운 세계로 입문해야겠지. 사는 것이 가끔 슬프고 서글플 때가 있다. 오늘 같은 날이 그러하다. 무기력하고 무능력한 자신을 탓하고 인생에 헐레벌떡 뛰어들어와 지각생으로 들어와 앉아있는 자신을 탓해봐야 소용 없겠지 싶다. 불행했다가 행복해진 지 얼마 되지 않았으니 보다 더 행복할 수 있도록 노력해야겠다. 인생은 짧고 내 마음이 지옥에 없을 때 난 더 행복하게 살 수 있을테지. 남편 얼굴을 볼 때마다 자꾸 눈물이 난다. 이 고비를 위기를 잘 이겨냈으면 좋겠다. 요즘은 현실에서 도피하고 싶은 건지 정말 심하게 잘 잔다. 알파고의 등장으로 통번역의 길을 택한 친구는 혹시나 밥줄 끊어지는 거 아니냐며 나를 붙잡고 불안해했고, 그리고 난 후 알파고 만드는 것 같은 일을 하는 사람을 만났는데그는무인자동차가 발명될 것이며, 10년 후 통번역업계는 끝날 거라고 자신만만한표정으로 단언했다. 외국어같은 거 하나 쓸모 없어요, 한국만 그런다니까 라고 하는데 외국어 배우는 걸 좋아하는 나로서는 김빠진 탄산수같은 이야기였다. 잠을 줄여야하는데 못 줄이고 수요일까지 건드려야 할 A4가 80장이다. 온 주말을 쏟아부었는데 진도가 안 나간다. 홈플러스에서 한 6개정도 되는 감자를 1900원에 팔았는데 음식물 쓰레기 처리에 이미 온 감각에 감자싹이 피어오르는 느낌이라넌덜머리를 내며 결국 3개 정도 되는 감자를 더 비싼 가격으로 주고 사게 되었다. 난 감자든 고구마든 별로 좋아하지 않고 가끔 만드는 토마토국수에 쓰는 것 외에는 전혀 쓸모가 없기 때문에. 현실적이지 않다고 비난받아도 할 말 없다. 내가 스트레스 안 받는 게 최선의 길이다.",슬픔,1154
456," 밖에서 다 마른빨래를 걷다 문득 하늘을 보았다. 역시 가을은 가을이었다. 새파란 하늘이 두 눈에 가득 박혀 드는 느낌이었다. 어제 앞마당에서 저기 하연이가 누워있었겠지 싶은 장소를 봤고 오늘은 하연이가 볼 법한 하늘을 보았다. 문득 쳐다본 하늘이 너무나 넓어 보였다. 하늘을 본 게 언제였더라. 그동안은 스스로가 너무 부끄럽고 금방이라도 죽을 것 같아서 보지 못했었다. 아니, 그냥 마음에 여유가 없었을지도 모른다. 그저 살아가는 게 바빠서란 핑계를 댔을 수도 있고, 무의식중에 외면했을 수도 있다. 오랜만에 본 하늘은 너무너무 예쁜 구름을 품고 있었다. 떠가는 구름이 새하얀 솜을 펼쳐놓은 듯 포근했고 아름다웠다. 하늘에 파묻히고 싶을 정도로 은은하게 번지는 구름이 하늘 가득 펼쳐져 있었다. 분명히 하연이가 봤던 하늘도 이랬을 것 같았다. 내가 생각한 하연이의 모습은 분명히 행복하니까. 말갛게 웃는 하연이의 미소도 함께 떠올랐다. 내게 하연이는 겨우내 최고의 친구였고 진심으로 행복해지길 바랐던 친구였다. 며칠을 함께 밤을 새웠고, 함께 울고 웃었다. 그래서인지 어느새 나도 하연이를 떠올리며 미소를 짓고 있었다. 왠지 푸른 빛이 하연이와도 잘 어울린다는 생각이 들었다. 그렇게 파란 색감에 홀린 것처럼 한참 멍하게 하늘을 바라봤던 것 같다. 고개를 들고 하늘을 보고 있었더니 하늘의 색이 무언가 닮은 것 같다는 생각이 들었다. 깊은 바다처럼 푸르고 시릴만큼 마음을 아리게하는 영롱한 빛. 어쩐지 푸른 보석이 떠오르게 하는 색이었다. 사파이어 같은, 라피스라줄리 같은. 그저 빠져들고만 싶었던 빛. 너무도 아름다웠던 빛. 잘 연마된 보석 같았던 하늘. 우울감에 지쳤을 때 잠깐 위로가 되어주었던 하늘. 그리고 하연이. 이런 감정이 들게 하는 하늘을 다시 만날 순 없겠지. 똑같은 것은 두 번 다시 볼 수 없다. 하지만 아름다웠다. 어딘가에라도 남기고 싶었다. 들고 있던 빨래를 대충 줄에 다시 걸쳐두고 급하게 집으로 들어갔다. 방에서 뒹굴던 휴대전화를 집어 들고서 밖으로 나와 사진을 찍었다. 남겨두려 찍는 사진이지만 감정까지 담을 수는 없었다. 실물보다 못한 사진도 못내 아쉬웠다. 어느새 하던 일은 잊혀져 버렸고 나는 기록하는 일에만 몰두했다. 몽상적인 느낌이 많이 들지만 어쩔 수 없다. 이런 날도 있는 법이니까. 오늘따라 하늘이 너무 예쁜 탓이다.",슬픔,1154
457," 코로나 바이러스로 인해 온 세계가 난리다. 나는 코로나19를 앓는 사람들의 이야기가 궁금한데 딱히 들은 얘기가 없다. 찾아보니 코로나 바이러스가 감기 바이러스인데 변형이 된거라고 하던데, 그렇다면 그토록 무서워 할 일이 아니라고 생각이 든다. 그래서 병증을 앓고있는 사람들의 이야기를 들어보고싶다. 뉴스에서는 중증환자들의 산소치료 얘기나 병을 앓다가 죽은 사람들의 이야기를 쉽게 알 수 있으니, 대다수인 경증 환자들의 얘기도 들어보고싶다. 가벼운 증상자는 일상생활도 하면서 그냥 감기처럼 지내는지, 어떤 치료를 받는지, 마스크를 끼고 손을 잘 닦았는데도 걸렸는지, 기존에 앓고있던 다른병은 없었는지 등이 궁금하다. 그리고 이런 바이러스가 퍼져도 나는 출근한다. 평소처럼 늦게자고 일찍 일어나 씻고 준비하고 마스크를 끼고 나간다. 일상에서 달라진건 마스크와 손씻기 뿐이다. 나와 같이 일하는 사람이 해외여행을 갔다와서 자체적으로 2주간 자가격리에 들어갔다가 이번주부터 나왔다. 그사람이 없는 2주동안 늦던 퇴근이 더 늦어졌다. 딸이 말하기를 앤씨 소프트라는 회사는 유급 휴가를 보냈다고 한다. 매우 부러웠다. 그런 경영진들이 많아지면 대한민국이 더 살기 좋아질 것 같다. 요즘은 걱정거리가 많다. 딸이 다리를 다쳤는데 나아가는중에 남편이 팔을 다쳤다. 왜 그렇게 요즘 다치는지 20년 액땜은 이것으로 끝났으면 좋겠다. 주식도 코로나 때문에 점점 떨어지고 있다. 이것도 언젠간 회복되길 바란다. 주말에는 느즈막히 일어나 밥을 먹고 청소기를 돌리고 빨래를 한다. 금요일 밤 부터 좋은점은 이런 노동을 해도 집에 있다는 점이다. 그리고 또 하나는 요즘 즐겨보는 드라마가 한다는 점이다. 예능도 주말에 재밌는게 많이 한다. 인터넷 쇼핑도 하고 가족과 저녁을 먹고 티비 조금 보다보면 주말이 끝난다. 신년 다짐으로 운전면허를 딴다고 했는데 당최 시간이 나질 않는다. 딸이 영어공부를 하면서 가끔 나한테 알려주는데 그렇게 영어 공부라도 해야겠다. 요즘이 여느때와 다른점은 우리 가족이 이사를 생각하고 있다는 것이다. 거의 15년동안 이 집에 살았는데, 15년동안 한결같이 이사가야겠다고 생각하면서 말만하고 이사는 못했는데 이제야 이것저것 알아보면서 이사갈 집을 알아보고 있다. 집값이 좀 싸졌으면 좋겠는데 좀처럼 싸지질 않는다. 이런저런 고민거리들이 잘 좀 해결됐으면 좋겠다.",슬픔,1156
458," 일기를 처음부터 다시 쓰기로 했다. 그냥 변덕이다. 저번 주 부터 할 일들을 리스트로 정리해 차곡차곡 해나가는데 은근 효율이 좋다. 앞으로 이 방법을 게속 사용할 듯 하다. 오늘은 졸업식을 했다. 나보다 한 살 많은 3학년에겐 학교를 떠난다는 뜻 깊은 날이었겠지만 2학년인 나에겐 그냥저냥한 방학식에 가깝다. 솔직히 실감도 나지 않고 어딘가 텅 비어버린 기분이다. 내 모든 2학년 생활이 이 날을 위해서 있었던 것일까, 조금 허탈하기도 하다. 지난 1학년에 비해서 월등히 좋은 반이었다. 선생님께선 말 할 것도 없이 착하셨고, 반장또한 맡은 일에 최선을 다하였으며 반 애들 모두 친절하고 분위기를 띄어주었다. 나는 별로 한 게 없다. 나한텐 너무 과분한 반이 아니었을까, 문득 그런 생각까지 들었다. 지루한 졸업식 방송이 끝나고 학교를 나섰다. 한 달 동안 보지 않을 건축물이었다. 버스 정류장엔 사람이 별로 없었다. 아마 대부분 부모님의 차를 타고 갔을 것이다. 점심도 안 먹었기 때문에 아는 애랑 마라탕을 먹었다. 친한 애는 아니었다. 무슨 생각으로 같이 먹자고 한 지 모르겠다. 그만큼 친구가 없었거나, 아니면 그냥 배가 고팠거나. 처음 먹어본 마라탕의 알싸한 맛이 입안에 맴돌았다. 당면을 좀 더 넣을 걸. 아쉬움이 남아있었다. 새빨간 색에 비해 맵지는 않았다. 원하는 재료를 넣을 수도 있었고. 음식을 만들어주시는 아주머니께서도 붙임성이 좋으셨다. 집도 가까우니 앞으로 자주 갈 듯하다. 마라샹궈도 시켰는데 욕심이 과했나보다. 양이 많아 반 쯤 먹고 남겨버렸다. 나는 정말 종업을 한 걸까, 실감이 아직도 나지 않는다. 마치 3월이 되면 다시 그 반으로 돌아가야 할 것만 같다. 반 애들이 멀쩡히 수다를 떨고 있고, 조금 친한 애들이 인사를 해 줄것만 같다. 물론 그러지 않을 것은 알고 있었다. 1년 동안 도서관 청소를 하러 도서관에 가면 늘 계셨던 사서쌤도 이번 년도 이후론 다른 지역으로 가시니 다신 만나지 못 할 것이다. 괜히 친해지려 실없는 농담이나 날린 게 후회라면 후회다. 조금 더 영양가 있는 이야기를 할 걸. 사서쌤 뿐만 아니라 다른 선생님들도 거의 학교를 떠나셨다. 제발 떠났으면 하는 두 명은 아직도 남아있다. 정말 어딘가 공허해진 것 같다. 처음 프루스트 클럽을 읽고 난 후의 느낌과 비슷하다. 아무것도 모르겠다. 반배치나 잘 되면 좋겠다.",슬픔,1160
459, 사실 나는 내 생일에 무감각한 편인 것 같다… 그냥 가족과 케이크 먹고 선물 받으면 선물 까보고 기뻐하고 이정도? 근데 생판 남인 좋아하는 연예인의 생일은 왜이리 특별하게 생각하게 되는걸까? 뭔가 오늘 지성이 생일을 기뻐하는 내 모습을 보고 약간 이상한 기분이 들었다. 실패를 겪을수록 더 두려워지는 것 같다. 허탈한 마음이 맨날 드는데 어떻게 이 마음을 관리해야 하는지 고민이 된다. 2020년이 되고 20살이 되고… 이제 성인이 되었는데 어떻게 살아가야 할 지 감이 안 잡힌다. 근데 사실 뭐… 어떻게 살 지 확실히 정하고 사는 사람이 어디 있겠냐고 그냥 살아지는대로 사는거지.. 그치요? 수시에서 예비를 맛본 뒤 사실 절망스럽고.. 왜 사나 싶고… 그만 살고 싶고… 이런 생각을 하게 되어서 정시 실기도 망친 것 같다고 생각한다. 그래서 정시도 예비 받았죠 ㅋ 나는 이제 39포차 못간다. 가자고 하지 말아줄래 친구들아… 사실 예비를 받는 것이 불합격보다 슬픈 것 같다. 합격선에서 아깝게 멀어진 거잖아요… 자꾸만 실기를 보던 날로 돌아가 더 열심히 쓰고 싶은 마음이 든다. 동시에 나에 대한 자책감… 죄책감? 튼 이런 마음이 들어서 살 수가 없다~~… 근데 어쩌겠어 마음대로 돌아갈 수도 없고.. 그냥 내일을 준비하며 살아야지 어떤 마음이 들어야 하는 건지 모르겠어서 하루에도 수백번 절망과.. 희망?을 반복해서 느끼고 있다. (다시 생각해보니 희망은 아닌듯..희망 비슷한거 긍정적인거..) 재수를 하게 된 사람은 어떤 생각을 해야 하나요? 내일은 뭘 하고 또 뭘 해야지.. 생각하지만 막상 내일이 오늘이 되면 그냥… 침대에서 온종일 뒹굴고 있다. 아마 3월이 되면 정리를 하지 않을까? 대학에 합격한 친구들을 보면 너무 부럽고… 내가 너무 원망스럽다. 근데 되돌릴 수 없으니까 그냥 산다. 아 뭘 계속 그냥 산대~~ 열심히 살거다. 백일장이나 비슷한 대회들에 모두 나가고 숙제도 열심히 하고 연습도 많이 할거다. 그러다 지치는 순간이 있으면 선생님이 해주신 말을 떠올릴거다. 나는 재능도 센스도 ㅋ 있는 사람이니까 지치지 않고 열심히 하면 분명 성과가 나타날거다.. 하.. 그래도 자기 전에 자꾸 울고 싶다… 이제부터는 울고 싶으면 그냥 울고... 어떻게든 살거야 그리고 재수 성공하고 삼수는 안할거다 ㅋ 현역으로 들어가는게 더 힘들다니까 아 몰라 그냥 열심히 살거야,슬픔,1163
460," 19/12/말 출근하다가 방향감각이 없어서 다시 집으로 돌아와 가까운 대학병원에 갔고 응급실로 방문하여 바로 검진을 받음 몸상태가 이상하였다 20/01/1~2째주 CT나 피검사 등 바쁘게 검진들을 받음... 생각보다 덤덤, 늦게 발견되어 전이까지 된 상태였으나 통증이 심하지 않은 부위라 전조증상을 느낄 수 없었음. 암 확진 판정을 받았고 급한 상태여서 바로 입원 후 치료를 할 예정이었으나 다른 병원도 추천으로 가보게 되었고 그곳으로 확정 20/01/20쯤 생각보다 빠르게 첫 항암을 시작하게 되었음 보통의 패턴으로는 3~7일까지 가장 힘들고 회복되는 일주일, 컨디션이 좋아지는 일주일로 3주 패턴 반복이라고 하셨고 표적치료가 불가능하다고 말함. 선생님이 자세하게 말씀 안해주는 타입. 굉장히 유명하고 외국에서도 알려진 분이라고 하여 예약도 꽉 차고 스케줄이 빡빡하심 어렵게 잡은 기회이니만큼 믿고 따르기로 함 20/01/말일쯤 3~10일되는 기간까지 구토증상과 새벽만 되면 잠에서 깸 굉장히 지치고 열도 오르락내리락 하였으나 약간의 미열(37.8~9) 또 금방 가라앉아서 응급실까지 가진 않았음 허나 미열(병원기준으론 38도 이상) 오래 유지되거나 컨디션이 나쁘면 지체말고 바로 응급실 통해서 병원으로 오라고 함. 기침이 조금 시작됨 20/02/초 컨디션 많이 회복되었고 밥도 잘 먹게 됨. 군것질을 좀 하였는데(콜라, 빵, 피자) 암세포가 당을 좋아하여 당을 먹고 큰다는 말이 있음.. 걱정되어 줄여야된다고 생각함 뇌로 전이된 암세포가 신경을 눌러서 어둔했던 왼손과 왼다리가 이제는 움직임이 수월할 정도로 괜찮아졌고 두통은 거의 사라진 상태 처음 항암을 위해 방문했을때 해주신 말로는 부어있던 부기가 가라앉아서 두통이 사라질거라고 하셨는데 항암의 효과로 암세포의 크기가 줄어들었기를 간절히 바람 2차 항암이 가장 힘들다고 하고 호중구 수치가 유지되어야 원활하게 잘 치료를 받을 수 있다고 하였음 컨디션 관리가 중요 먹으면 안되는 음식들이 있지만 우선 기력을 회복하는 것이 가장 중요한 사항이니 먹고싶으면 다 먹어도 된다고 함 인터넷에 펜벤다졸, 강아지구충제 이야기가 많이 떠도는 중이라 검색을 이것저것 해보는 중. 곧 2차를 받기 위해서 대기하는 중이며 가는 병원에 항암치료를 받는 진료실?이 굉장히 불편하고 은행같다. 자리가 많이 없음. 세상에 아픈 사람들이 너무 많다",슬픔,1163
